icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
4007ef,BAW2230 ,United Kingdom,1762401889,1762401890,9.8911,49.7878,13106.4,False,231.38,292.35,0,,13350.24,3253,False,0
440bcb,BCS2960 ,Austria,1762401889,1762401889,9.1307,52.3839,10972.8,False,218.01,282.95,0,,11231.88,4167,False,0
4b5c39,GALA21  ,Switzerland,1762401888,1762401889,8.5634,47.4595,,True,0.13,19.69,,,,,False,0
4b5c1a,GUSTI2  ,Switzerland,1762401888,1762401888,8.5484,47.4575,,True,15.43,334.69,,,,,False,0
4b5c27,EUGEN11 ,Switzerland,1762401886,1762401886,8.5517,47.458,,True,17.49,275.62,,,,,False,0
4b5c68,URSULA4 ,Switzerland,1762401884,1762401884,8.5555,47.4517,,True,14.4,340.31,,,,,False,0
440bc1,BCS2219 ,Austria,1762401889,1762401889,7.5383,47.132,11780.52,False,218.88,146.8,-8.13,,12092.94,2270,False,0
440bc0,BCS30A  ,Austria,1762401889,1762401889,7.5288,50.5917,4815.84,False,186.44,174.93,13.66,,4983.48,4104,False,0
78100a,CCA907  ,China,1762401889,1762401889,6.1287,49.8159,11879.58,False,209.88,236.19,14.96,,12839.7,1000,False,0
3c0d0c,TUI3BL  ,Germany,1762401889,1762401889,9.4712,51.2525,9433.56,False,232.83,199.36,10.4,,9707.88,1000,False,0
3c0ca7,TUI5PG  ,Germany,1762401887,1762401887,8.5477,50.0396,,True,10.29,250.31,,,,1000,False,0
a3d1b1,UPS268  ,United States,1762401889,1762401889,9.7582,49.9976,11285.22,False,249.37,119.95,0,,11574.78,7715,False,0
440b90,TAY9LA  ,Austria,1762401889,1762401889,8.6576,46.1082,11277.6,False,235.59,149.85,-0.33,,11620.5,1000,False,0
440b2f,TAY5DN  ,Austria,1762401889,1762401889,8.039,52.0391,8610.6,False,226.36,43.34,-11.7,,8862.06,1000,False,0
3df79c,NHC47   ,Germany,1762401889,1762401889,7.4129,54.114,68.58,False,0,0,0,,99.06,7745,False,0
3c618b,TUI1VJ  ,Germany,1762401889,1762401889,8.5263,50.0001,213.36,False,91.57,179.68,10.4,,259.08,4125,False,0
440b30,TAY4KW  ,Austria,1762401889,1762401889,8.2803,49.8028,11887.2,False,238.96,82.95,0,,12161.52,0660,False,0
4851b1,KLM810  ,Kingdom of the Netherlands,1762401889,1762401889,9.2252,51.5564,11574.78,False,241.28,294.43,0,,11856.72,1000,False,0
86da38,ANA203  ,Japan,1762401884,1762401884,8.5813,50.0414,,True,5.66,47.81,,,,2002,False,0
7812a0,CHH7907 ,China,1762401889,1762401889,10.0758,54.1145,10972.8,False,240.09,225.17,0,,11231.88,3512,False,0
781ff7,CES709  ,China,1762401889,1762401889,9.8153,49.4251,11887.2,False,240.46,224.39,0,,12031.98,3110,False,0
a826e9,UPS204  ,United States,1762401739,1762401739,7.1346,50.8725,,True,6.17,317.81,,,,4101,False,0
347505,SWT1PG  ,Spain,1762401889,1762401889,7.047,50.1113,5791.2,False,141.07,87.7,0,,5974.08,1000,False,0
75044a,MAS2    ,Malaysia,1762401889,1762401889,7.2148,50.5218,12192,False,234.72,291.34,0,,12489.18,4717,False,0
01024e,MSC2905 ,Egypt,1762401889,1762401889,7.2827,50.8109,1463.04,False,121.81,97.03,10.08,,1531.62,2561,False,0
48ae02,LOT6308 ,Poland,1762401889,1762401889,6.3167,49.6938,12489.18,False,249.92,76.31,0,,12748.26,2357,False,0
39a208,FPO6LQ  ,France,1762401889,1762401889,8.4443,46.3095,11887.2,False,230.78,143.16,0.33,,12214.86,1000,False,0
39a207,TAY1KN  ,France,1762401889,1762401889,8.4917,50.3958,11887.2,False,246.7,67.18,-0.33,,12192,1000,False,0
0101de,MSR995  ,Egypt,1762401889,1762401890,8.3609,47.7421,10355.58,False,248.3,307.68,-0.33,,10668,2755,False,0
4caed4,BCS138  ,Ireland,1762401889,1762401890,9.1674,47.1649,9334.5,False,221.99,204.07,-5.2,,9631.68,1000,False,0
4cae26,BCS6YG  ,Ireland,1762401889,1762401889,6.3516,48.0799,10050.78,False,230.61,140.52,0,,10355.58,2211,False,0
4cae78,ABR7XP  ,Ireland,1762401889,1762401890,7.9528,47.9497,6393.18,False,127.12,168.33,0,,6606.54,1000,False,0
3c56a3,GEC8347 ,Germany,1762401889,1762401890,8.3431,50,792.48,False,100.43,69.62,-5.85,,838.2,3245,False,0
3c56a1,GEC8321 ,Germany,1762401884,1762401884,8.5178,50.0399,,True,11.32,250.31,,,,2007,False,0
3c56a9,GEC8301 ,Germany,1762401889,1762401889,9.0978,48.311,9593.58,False,233.47,351.64,-8.13,,9898.38,1000,False,0
4caca1,ABR3UE  ,Ireland,1762401889,1762401889,8.408,49.4973,6400.8,False,137.99,87.65,0,,6598.92,3351,False,0
4caca3,ABR1UC  ,Ireland,1762401890,1762401890,8.2239,49.6609,5791.2,False,133.36,119.33,0,,5966.46,1000,False,0
4d2341,BCS2882 ,Malta,1762401889,1762401889,7.1612,52.3996,10370.82,False,224.22,284.48,0,,10599.42,4160,False,0
4d239d,BCS28P  ,Malta,1762401890,1762401890,6.8752,50.6566,9753.6,False,221.91,245.34,0,,9997.44,1000,False,0
39c420,AFR225  ,France,1762401889,1762401889,8.475,49.1072,12192,False,228.89,282.72,-0.33,,12481.56,0510,False,0
4cac62,ABR140  ,Ireland,1762401889,1762401889,8.7027,50.189,8244.84,False,227.21,128.84,6.5,,8526.78,7710,False,0
a7e310,UPS14   ,United States,1762401689,1762401689,7.1319,50.8743,,True,4.37,317.81,,,,7705,False,0
348103,SWT9ST  ,Spain,1762401889,1762401889,6.4914,49.789,5791.2,False,134.32,125.33,0,,5951.22,7125,False,0
3c41d6,FM1     ,Germany,1762401680,1762401680,9.9693,53.6186,,True,11.83,47.81,,,,,False,0
abe5a2,FDX5040 ,United States,1762401889,1762401889,7.4798,47.7404,10668,False,248.84,123.79,0,,10980.42,0661,False,0
