icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
3c49cc,EWG72L  ,Germany,1763054880,1763054881,9.8587,50.18,11612.88,False,242.23,113.13,5.2,,11833.86,1000,False,0
896624,UAE2AY  ,United Arab Emirates,1763054880,1763054881,7.5829,51.7708,12192,False,215.71,298.64,0.33,,12298.68,3245,False,0
3009b3,DLA1PN  ,Italy,1763054881,1763054881,7.463,47.6848,670.56,False,69.96,154.75,-4.23,,754.38,1000,False,0
3009b5,DLA5K   ,Italy,1763054881,1763054881,6.3828,46.4063,3909.06,False,181.04,66.2,9.43,,4114.8,,False,0
48af02,LOT5PX  ,Poland,1763054880,1763054881,7.5923,52.4927,10706.1,False,182.72,271.77,-4.55,,10835.64,1000,False,0
48af00,LOT1MJ  ,Poland,1763054881,1763054881,6.7751,49.8565,12192,False,198.04,256.94,0,,12382.5,1000,False,0
461f49,FIN2WA  ,Finland,1763054881,1763054881,7.8434,54.2281,13106.4,False,273.81,38.59,-0.33,,13091.16,2332,False,0
461f31,FIN7RA  ,Finland,1763054881,1763054881,8.7148,50.0703,632.46,False,82.85,249.65,-4.23,,708.66,1000,False,0
4076e4,BAW402  ,United Kingdom,1763054880,1763054881,10.1833,47.4312,10058.4,False,237.68,143.63,0,,10363.2,5216,False,0
8964a4,UAE181  ,United Arab Emirates,1763054880,1763054881,9.025,50.2308,10972.8,False,224.01,288.48,0,,11201.4,3260,False,0
3c48ee,EWG87B  ,Germany,1763054881,1763054881,9.7752,52.3418,8877.3,False,227.72,134.63,19.51,,8999.22,1354,False,0
49130a,NJE648H ,Portugal,1763054880,1763054880,6.7439,47.8579,11277.6,False,210.84,129.55,-0.65,,11521.44,7311,False,0
484cc2,KLM1246 ,Kingdom of the Netherlands,1763054881,1763054881,9.0389,54.6498,10972.8,False,188.44,225.44,0.33,,10972.8,3520,False,0
3cce71,FCK2FT  ,Germany,1763054881,1763054881,10.2269,48.0721,1188.72,False,76.76,7.32,7.8,,1303.02,2146,False,0
4b1c62,HBKTM   ,Switzerland,1763054881,1763054881,8.0569,48.5796,1447.8,False,76.17,25.18,-2.93,,1539.24,7000,False,0
4d00c9,LGL4GV  ,Luxembourg,1763054775,1763054775,6.2074,49.6274,,True,15.95,272.81,,,,1000,False,0
4d00d6,LGL8367 ,Luxembourg,1763054881,1763054881,6.1497,49.5463,2438.4,False,93.49,241.04,7.48,,2506.98,1000,False,0
4d00d4,LGL35EK ,Luxembourg,1763054880,1763054880,6.0807,49.7577,3101.34,False,130.13,4.99,9.1,,3215.64,5652,False,0
4d00d9,LGL8854 ,Luxembourg,1763054880,1763054881,6.8794,49.7448,2796.54,False,117.07,274.03,-4.88,,2918.46,1000,False,0
4b1bb1,HBKMR   ,Switzerland,1763054719,1763054724,8.8535,46.1619,243.84,False,28.85,78.69,-2.28,,403.86,,False,0
34260e,IBE07CT ,Spain,1763054880,1763054881,6.8346,51.3189,304.8,False,69.45,233.13,-3.25,,342.9,1000,False,0
89900d,EVA067  ,Taiwan,1763054881,1763054881,9.9282,49.7337,10363.2,False,232.54,291,0,,10629.9,3276,False,0
486492,KLM1856 ,Kingdom of the Netherlands,1763054880,1763054881,8.5422,51.3227,10972.8,False,207.45,313.19,-0.33,,11178.54,1000,False,0
486493,KLM30Q  ,Kingdom of the Netherlands,1763054871,1763054879,9.1942,48.6881,,True,0,75.94,,,,4120,False,0
3d19ef,DEIBN   ,Germany,1763054881,1763054881,9.2399,49.6984,1493.52,False,53.86,335.15,0,,1569.72,1265,False,0
394a08,AFR565  ,France,1763054880,1763054881,7.9564,46.1289,11582.4,False,230.17,294.85,0.33,,11902.44,1000,False,0
395d67,BGA223H ,France,1763054881,1763054881,10.0427,53.8347,1059.18,False,132.24,91.11,-3.9,,1440.18,2347,False,0
394a65,BGA231F ,France,1763054880,1763054881,6.4586,49.7199,9144,False,199.56,168.4,0,,9380.22,1333,False,0
502d0e,SWR32W  ,Latvia,1763054716,1763054722,8.557,47.4519,388.62,True,0.51,185.62,,,,1000,False,0
4ba9f5,THY6421 ,Turkey,1763054880,1763054881,7.3717,47.8074,1485.9,False,102.95,139.86,-2.28,,1600.2,1000,False,0
502d3f,BTI3TG  ,Latvia,1763054881,1763054881,8.9172,52.0945,8336.28,False,201.26,233.63,-7.8,,8511.54,1000,False,0
3cd369,DCHJD   ,Germany,1763054881,1763054881,7.4688,47.0613,11521.44,False,246.29,45.76,-5.53,,11803.38,3374,False,0
06a30c,QTR8159 ,Qatar,1763054880,1763054880,9.7891,48.9449,10972.8,False,230.72,305.75,0,,11231.88,3235,False,0
3ce624,MCK312  ,Germany,1763054763,1763054765,7.1059,46.1278,2423.16,False,155.07,63.6,-3.9,,2567.94,3317,False,0
48a212,JDI75T  ,Poland,1763054880,1763054881,6.6507,50.4378,13106.4,False,233.95,138.39,0,,13220.7,1000,False,0
486504,PHWAL   ,Kingdom of the Netherlands,1763054880,1763054880,8.2339,49.0012,2011.68,False,90.49,331.1,-0.33,,2118.36,4452,False,0
3cc04e,ADN57B  ,Germany,1763054880,1763054881,9.0583,50.2717,6400.8,False,232.29,124.08,0,,6614.16,1264,False,0
aed15b,BLOOD10 ,United States,1763054797,1763054807,10.4024,49.4776,518.16,False,22.1,245.22,-4.23,,586.74,,False,0
3c825b,,Germany,1763054880,1763054880,9.2001,48.6899,,True,8.23,28.12,,,,,False,0
39bda8,AFR96WJ ,France,1763054880,1763054881,9.9043,53.1298,11582.4,False,176.92,218.27,0,,11689.08,3514,False,0
39bdb3,AFR71EQ ,France,1763054880,1763054881,8.9006,51.2619,11582.4,False,183.76,245.87,0,,11757.66,1000,False,0
3e383c,DIMMM   ,Germany,1763054880,1763054881,10.1793,52.1183,9144,False,205.89,178.14,0,,9319.26,1360,False,0
4860ba,PHUNC   ,Kingdom of the Netherlands,1763054881,1763054881,6.7017,48.6199,12489.18,False,219.23,181.48,0.33,,12687.3,1000,False,0
440829,AUA143P ,Austria,1763054880,1763054881,8.4787,47.524,739.14,False,103.33,136.21,-5.53,,838.2,1000,False,0
440827,AUA297  ,Austria,1763054880,1763054881,9.467,50.1053,10972.8,False,209.78,290.08,0.33,,11231.88,1000,False,0
440821,AUA289  ,Austria,1763054881,1763054881,9.8206,51.9687,7086.6,False,181.13,340.07,-9.43,,7246.62,1000,False,0
45ac4f,SAS687  ,Denmark,1763054880,1763054881,8.5698,48.1951,11269.98,False,219.07,190.28,-0.33,,11536.68,0757,False,0
480c41,MMF66   ,Kingdom of the Netherlands,1763054877,1763054881,7.1477,50.8673,,False,65.51,136.91,-2.28,,,1120,False,0
49d38c,TVS1XY  ,Czech Republic,1763054880,1763054881,7.6157,49.9148,10363.2,False,208.29,262.05,0,,10584.18,1000,False,0
3e37d4,FXT52M  ,Germany,1763054881,1763054881,10.0542,51.2075,11277.6,False,211.67,17.69,0,,11468.1,7723,False,0
71c227,TWB404  ,Republic of Korea,1763054881,1763054881,10.0624,49.792,6530.34,False,220.78,88.4,8.13,,6736.08,7703,False,0
44d071,BEL6FP  ,Belgium,1763054866,1763054876,8.5684,50.0441,,True,8.23,70.31,,,,1000,False,0
4ca244,RYR446Q ,Ireland,1763054880,1763054880,6.0479,50.6064,11277.6,False,243.06,104.21,0,,11468.1,3440,False,0
39ceae,TVF70KA ,France,1763054881,1763054881,10.4674,50.95,11887.2,False,251.81,59.56,-0.33,,12070.08,1000,False,0
3e3664,DILUI   ,Germany,1763054791,1763054791,6.1351,46.256,464.82,False,57.84,225.36,-2.28,,594.36,1000,False,0
440668,AUA166D ,Austria,1763054881,1763054881,7.3365,51.0173,5090.16,False,202.38,128.71,11.38,,5227.32,1000,False,0
44065c,AUA21E  ,Austria,1763054881,1763054881,8.9803,50.1332,1554.48,False,93.27,249.67,-1.63,,1645.92,1000,False,0
44065b,AUA167  ,Austria,1763054880,1763054881,10.4666,50.3172,10972.8,False,214.22,301.25,0,,11216.64,1000,False,0
440610,EJU38XV ,Austria,1763054880,1763054881,8.4001,46.2782,6705.6,False,224.5,158.49,-8.13,,7002.78,1000,False,0
440631,EJU65FX ,Austria,1763054881,1763054881,9.0203,46.7593,10043.16,False,219.27,358.12,7.48,,10325.1,1000,False,0
48c1a7,RYR75QA ,Poland,1763054881,1763054881,6.7635,52.0475,11582.4,False,181.1,269.35,0,,11704.32,0603,False,0
34224e,FIN08PL ,Spain,1763054881,1763054881,8.9718,48.2972,10066.02,False,221.54,224.53,0,,10347.96,1000,False,0
342210,IBE07ZE ,Spain,1763054881,1763054881,8.6251,50.0492,266.7,False,69.18,249.54,-3.25,,327.66,1000,False,0
3e3524,DILIA   ,Germany,1763054881,1763054881,7.1849,52.8179,8534.4,False,142.92,241.87,0,,8648.7,1336,False,0
3c088d,CFG5WM  ,Germany,1763054881,1763054881,8.4829,50.1608,2872.74,False,186.97,70.22,0,,3009.9,1000,False,0
3d27e5,DENIZ   ,Germany,1763054876,1763054880,7.6215,51.5216,91.44,False,23.74,240.1,-0.33,,,,False,0
4b303c,HBSGY   ,Switzerland,1763054880,1763054880,8.574,47.4544,,True,0,306.56,,,,,False,0
45ab21,JTD806  ,Denmark,1763054880,1763054881,6.7316,53.8169,10668,False,188.83,209.01,0,,10713.72,0747,False,0
3c4dd6,DLH8UX  ,Germany,1763054880,1763054881,9.7406,49.4319,7620,False,216.18,131.24,-0.33,,7848.6,1270,False,0
3c4dce,DLH2JF  ,Germany,1763054880,1763054881,10.4179,48.0465,8488.68,False,185.82,248.91,7.8,,8778.24,1000,False,0
3c4dcd,DLH356  ,Germany,1763054880,1763054881,9.1386,53.0511,1348.74,False,108.18,280.13,-2.93,,1356.36,1000,False,0
4bb86f,PGT41HD ,Turkey,1763054881,1763054881,8.5403,51.0302,7917.18,False,200.92,302.88,-12.03,,8115.3,1000,False,0
407d5c,WUK709  ,United Kingdom,1763054881,1763054881,6.3029,50.6933,10972.8,False,204.34,291.72,0,,11170.92,3105,False,0
06a141,QTR45Y  ,Qatar,1763054880,1763054881,10.2186,51.525,10668,False,270.26,104.33,0,,10866.12,3154,False,0
44056b,EJU4006 ,Austria,1763054881,1763054881,6.3433,47.963,11887.2,False,231.37,105.21,6.83,,12123.42,1000,False,0
4b1815,SWR9D   ,Switzerland,1763054881,1763054881,9.6656,50.8501,10988.04,False,229.81,5.01,0,,11209.02,3063,False,0
4b1819,SWR9BL  ,Switzerland,1763054880,1763054881,8.5434,46.9602,6118.86,False,192.93,174.03,9.75,,6332.22,1000,False,0
4b1805,SWR850  ,Switzerland,1763054880,1763054881,9.2732,52.3172,5318.76,False,154.39,341.75,-3.58,,5913.12,1000,False,0
4b1807,SWR4WP  ,Switzerland,1763054881,1763054881,8.4713,47.4614,1379.22,False,73.54,250.8,8.13,,1485.9,1000,False,0
4b180b,SWR919F ,Switzerland,1763054872,1763054877,8.5659,47.4431,,True,0,326.25,,,,,False,0
3c6678,DLH52T  ,Germany,1763054881,1763054881,9.9524,49.5812,6027.42,False,200.23,306.22,-4.55,,6233.16,1000,False,0
408143,DHK528  ,United Kingdom,1763054881,1763054881,8.8837,51.6071,10668,False,276.64,101.48,0,,10850.88,5230,False,0
3c65c2,DLH1U   ,Germany,1763054880,1763054881,6.9579,51.3137,9730.74,False,236.21,110.53,-0.98,,9898.38,7316,False,0
3c65c5,DLH4EV  ,Germany,1763054880,1763054881,8.265,49.7848,4442.46,False,154.06,251.5,16.58,,4579.62,2574,False,0
3e8057,GAM340A ,Germany,1763054880,1763054881,10.1812,52.1184,243.84,False,53.62,139.28,-1.63,,281.94,0033,False,0
43ee43,2COOK   ,United Kingdom,1763054881,1763054881,6.3455,50.4058,12496.8,False,199.43,133.33,0.65,,12641.58,7317,False,0
3aab87,FMBHX   ,France,1763054799,1763054810,6.9549,48.7756,449.58,False,61.51,299.57,-0.33,,457.2,0300,False,0
3c6753,DLH15T  ,Germany,1763054881,1763054881,7.2969,48.3024,9875.52,False,223.41,205.8,6.83,,10149.84,1000,False,0
440cab,AUA33J  ,Austria,1763054881,1763054881,8.1722,50.2003,10370.82,False,214.29,292.44,0,,10629.9,0625,False,0
4008ad,BAW98BL ,United Kingdom,1763054880,1763054881,7.6666,52.1757,11582.4,False,182.77,265.16,0.33,,11696.7,1376,False,0
440ce0,ICL853  ,Austria,1763054881,1763054881,8.6774,49.312,10782.3,False,237.38,311.05,0,,11018.52,1000,False,0
3c6581,DLH8KW  ,Germany,1763054881,1763054881,10.2084,51.5412,8343.9,False,213.12,177.92,-10.08,,8587.74,1351,False,0
3c6588,DLH345  ,Germany,1763054880,1763054881,9.09,50.1711,1211.58,False,123.44,140.07,-1.63,,1295.4,1000,False,0
3c6593,DLH2EM  ,Germany,1763054881,1763054881,9.8977,49.3782,9799.32,False,237.25,136.41,-9.1,,10081.26,1000,False,0
3c6599,DLH945  ,Germany,1763054740,1763054748,8.5583,50.0411,,True,0.06,160.31,,,,4615,False,0
4b5da5,TE24    ,Switzerland,1763054879,1763054881,8.5523,47.46,,True,4.37,357.19,,,,,False,0
4b5da2,TE21    ,Switzerland,1763054879,1763054880,8.5599,47.4514,,True,0.13,241.88,,,,,False,0
4b5da3,TE22    ,Switzerland,1763054879,1763054881,8.5576,47.4536,,True,0.26,185.62,,,,,False,0
348049,FDX4393 ,Spain,1763054880,1763054881,6.968,50.9915,937.26,False,89.29,138.5,-0.65,,975.36,1107,False,0
3c64a2,DLH5HP  ,Germany,1763054880,1763054881,10.2698,53.4537,10347.96,False,214.03,180.83,0,,10454.64,6467,False,0
4a08e7,ROT363T ,Romania,1763054881,1763054881,7.0224,52.1957,8496.3,False,187.34,295.02,-10.08,,8648.7,1000,False,0
3d0a0f,DECBF   ,Germany,1763054880,1763054880,8.4382,49.0224,960.12,False,70.32,30.32,1.95,,1028.7,4452,False,0
4b28aa,HBPKK   ,Switzerland,1763054881,1763054881,7.381,46.8614,1927.86,False,44.82,228.26,-0.98,,2034.54,7000,False,0
494102,NJE838F ,Portugal,1763054880,1763054881,6.2239,46.316,944.88,False,98.28,227.12,1.95,,1059.18,1000,False,0
3c6635,DLH6YP  ,Germany,1763054859,1763054874,8.5649,50.0437,,False,11.83,250.31,,,,5014,False,0
3c6637,DLH028  ,Germany,1763054881,1763054881,8.6961,50.7755,7543.8,False,242.27,26.08,5.53,,7749.54,5014,False,0
3c6646,DLH5AR  ,Germany,1763054880,1763054881,10.1468,50.7742,6202.68,False,170.67,230.5,-5.53,,6400.8,1000,False,0
4b15ee,EDW23BD ,Switzerland,1763054881,1763054881,6.8505,46.3801,8968.74,False,236.66,52.51,-8.45,,9304.02,1000,False,0
3c6641,DLH26C  ,Germany,1763054881,1763054881,7.0048,49.9162,6667.5,False,260.03,68.41,-8.13,,6842.76,1000,False,0
3c6658,DLH8PF  ,Germany,1763054880,1763054881,9.6527,50.8836,6187.44,False,175.19,208.6,-6.18,,6355.08,0743,False,0
3c6657,DLH88Y  ,Germany,1763054880,1763054881,8.0856,49.3055,6050.28,False,182.82,215.03,9.1,,6225.54,1000,False,0
3c664c,DLH054  ,Germany,1763054809,1763054814,9.6932,52.4584,,True,0.39,47.81,,,,1000,False,0
3d0a96,DECGK   ,Germany,1763054881,1763054881,9.1334,48.8115,914.4,False,58.77,29.93,-0.33,,960.12,2536,False,0
3d0a8c,DECGA   ,Germany,1763054880,1763054881,7.6771,51.8118,777.24,False,55.53,23.48,0,,800.1,7000,False,0
4b5d9e,ATL785  ,Switzerland,1763054881,1763054881,8.5567,47.4518,,True,1.03,334.69,,,,,False,0
3c6427,CFG9TN  ,Germany,1763054766,1763054784,8.5681,50.043,,True,4.63,56.25,,,,1000,False,0
4b1615,SWR3ZK  ,Switzerland,1763054880,1763054881,7.3446,46.9831,5791.2,False,176.43,231.39,0.33,,6050.28,1000,False,0
3c6449,DLH275  ,Germany,1763054881,1763054881,9.128,48.783,6941.82,False,205.54,7.62,-4.88,,7193.28,1000,False,0
3c644b,DLH3WF  ,Germany,1763054881,1763054881,9.1388,51.0743,11590.02,False,206.74,311.07,0,,11765.28,1000,False,0
aebbcb,SALTY02 ,United States,1763054879,1763054879,10.4199,49.48,518.16,False,50.94,33.05,0.65,,624.84,,False,0
4b169a,SWR262C ,Switzerland,1763054880,1763054881,7.1299,46.5263,7490.46,False,220.1,52.41,-6.83,,7787.64,1000,False,0
400804,BAW762  ,United Kingdom,1763054824,1763054826,7.4951,47.6389,388.62,False,66.27,154.23,-3.25,,457.2,6320,False,0
4b0291,SWR87G  ,Switzerland,1763054880,1763054880,6.5481,47.6182,9555.48,False,225.65,288.89,6.18,,9852.66,3070,False,0
3991e8,AFR29UG ,France,1763054881,1763054881,9.7646,53.5961,3169.92,False,128.02,208.83,13.98,,3192.78,1344,False,0
4b27bf,HBPBJ   ,Switzerland,1763054880,1763054880,6.5273,46.3825,1028.7,False,54.5,252.42,0,,1127.76,,False,0
3de6ac,HSOPK5  ,Germany,1763054880,1763054881,7.9322,53.5274,502.92,False,57.45,250.1,0,,518.16,7740,False,0
40097e,BAW906  ,United Kingdom,1763054880,1763054880,8.4673,50.5006,3048,False,182.23,126.16,-8.78,,3169.92,3455,False,0
40097c,BAW928  ,United Kingdom,1763054874,1763054874,9.6878,52.4563,,True,6.43,92.81,,,,1513,False,0
39944d,VLJ506H ,France,1763054734,1763054746,6.101,46.2311,,True,0.45,129.38,,,,1000,False,0
3e060a,GNY4905 ,Germany,1763054881,1763054881,8.6927,53.7716,129.54,False,33.57,344.9,-0.33,,144.78,0033,False,0
3d2e14,DEPRW   ,Germany,1763054881,1763054881,7.7341,49.0108,2674.62,False,92.72,334,-2.93,,2788.92,2740,False,0
495292,TAP921  ,Portugal,1763054880,1763054880,6.3108,46.4714,10919.46,False,211.48,238.63,5.2,,11209.02,3075,False,0
4baad4,THY7TP  ,Turkey,1763054881,1763054881,8.825,52.93,2225.04,False,150.78,132.23,18.21,,2240.28,7612,False,0
495210,TAP543W ,Portugal,1763054881,1763054881,6.0184,51.1607,6301.74,False,149.15,225.28,9.43,,6423.66,4131,False,0
484559,KLM74N  ,Kingdom of the Netherlands,1763054880,1763054881,9.6658,50.2621,12199.62,False,233.63,328.69,-0.33,,12390.12,1000,False,0
485814,KLM1857 ,Kingdom of the Netherlands,1763054880,1763054881,8.7831,50.1194,10668,False,232.22,136.97,0,,10904.22,1000,False,0
4b5c1e,ZEBRA2  ,Switzerland,1763054878,1763054879,8.5651,47.4584,,True,17.49,95.62,,,,,False,0
4b5c3a,ZEBRA5  ,Switzerland,1763054881,1763054881,8.5473,47.4478,,True,7.2,199.69,,,,,False,0
78100b,CCA866  ,China,1763054881,1763054881,8.5722,47.6178,10355.58,False,265.56,36.49,-0.33,,10652.76,2336,False,0
3dd2cf,GAM022A ,Germany,1763054881,1763054881,7.8273,52.1648,579.12,False,47.83,251.18,-2.6,,617.22,1370,False,0
4bab48,THY1PH  ,Turkey,1763054880,1763054881,9.2973,47.4715,9090.66,False,249.55,104.32,7.15,,9357.36,6746,False,0
