icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
3009b4,DLA5LY  ,Italy,1762934847,1762934847,8.5692,50.0331,,True,11.32,250.31,,,,,False,0
3c48e8,LHX8XV  ,Germany,1762934848,1762934848,8.5295,51.18,9075.42,False,228.06,154.76,11.38,,9235.44,1272,False,0
a8deda,UAL170  ,United States,1762934823,1762934847,6.8578,47.9293,11277.6,False,1.03,182.81,,,11475.72,1172,False,0
4d00ca,LGL361G ,Luxembourg,1762934847,1762934847,6.317,49.4119,4008.12,False,146.74,157.75,8.78,,4114.8,1000,False,0
894098,GFA005  ,Bahrain,1762934758,1762934758,8.9531,50.0292,11574.78,False,223.35,291.48,0,,11734.8,0471,False,0
486494,KLM29T  ,Kingdom of the Netherlands,1762934811,1762934811,7.7994,50.9382,10744.2,False,252.72,122.78,4.23,,10843.26,0163,False,0
463777,FSF311D ,Finland,1762934854,1762934854,10.2659,47.3798,7620,False,144.95,72.02,0,,7863.84,,False,0
3c70b0,BCS1LG  ,Germany,1762934855,1762934855,7.1442,50.878,11582.4,False,233.56,58.24,0,,11658.6,1000,False,0
502d43,SWR7GD  ,Latvia,1762934554,1762934843,8.556,47.456,388.62,True,0,5.62,,,,,False,0
49d2b7,TVS2BC  ,Czech Republic,1762934822,1762934822,7.8926,46.7073,10972.8,False,224.89,59.33,0.33,,11125.2,1166,False,0
06a2f7,QTR76K  ,Qatar,1762934844,1762934844,9.9899,50.4651,11277.6,False,277.92,116.61,0,,11384.28,3441,False,0
899125,CAL073  ,Taiwan,1762934826,1762934826,7.0351,52.1771,7703.82,False,202.74,290.96,-5.85,,7840.98,3206,False,0
3f7b3c,GAF635  ,Germany,1762934683,1762934734,8.3941,51.1438,13106.4,False,254.55,59.65,0.33,,13144.5,3343,False,0
4ca1b3,ABR142  ,Ireland,1762934836,1762934836,8.8188,47.8184,12192,False,211.39,349.48,0,,12298.68,2772,False,0
407fea,WUK3ED  ,United Kingdom,1762934663,1762934663,7.7685,51.7459,10050.78,False,256.37,101.11,0,,10226.04,4702,False,0
407e7b,TOM789  ,United Kingdom,1762934736,1762934736,6.8316,49.9499,10363.2,False,205.6,303.57,0,,10515.6,0622,False,0
440732,EJU12GA ,Austria,1762934844,1762934844,9.422,49.5273,4130.04,False,188.51,352.16,-7.48,,4282.44,1000,False,0
3e47b1,MCK308  ,Germany,1762934788,1762934788,6.0539,46.2651,2179.32,False,122.23,45.34,17.23,,2301.24,,False,0
3d5d17,EIS23   ,Germany,1762934847,1762934847,10.4834,54.4677,1417.32,False,86.52,25.35,0.65,,1455.42,,False,0
45cf24,SRR6402 ,Denmark,1762934825,1762934825,9.423,46.4541,6591.3,False,214.82,164.3,-9.1,,6781.8,0132,False,0
45ce57,SRR6497 ,Denmark,1762934728,1762934728,8.5141,49.4618,11871.96,False,198.36,344.2,-9.1,,11948.16,7515,False,0
45ce56,SRR6401 ,Denmark,1762934836,1762934836,9.3853,46.673,10820.4,False,210.7,347.59,4.55,,10972.8,7531,False,0
45ce47,SRR6566 ,Denmark,1762934649,1762934649,6.3866,50.8687,8061.96,False,200.52,283.5,12.35,,8206.74,4113,False,0
46b8b0,AEE605  ,Greece,1762934731,1762934734,7.9146,49.5766,11559.54,False,252.77,120.58,5.2,,11666.22,0502,False,0
06a145,QTR71W  ,Qatar,1762934745,1762934745,6.8503,50.6029,12192,False,219.06,290.05,0,,12313.92,3274,False,0
8013c2,AIC2015 ,India,1762934657,1762934657,6.2054,50.7302,12192,False,219.72,290.13,-0.33,,12245.34,3252,False,0
06a0e8,QTR45J  ,Qatar,1762934754,1762934754,9.2377,50.0128,12192,False,217.9,291.9,0,,12291.06,3242,False,0
06a0fa,QTR8V   ,Qatar,1762934842,1762934843,6.626,46.0221,5715,False,141.4,303.57,-2.28,,5920.74,3257,False,0
3d602e,DFIRE   ,Germany,1762934734,1762934734,9.2543,50.9121,7924.8,False,126.72,330.31,0,,8061.96,0615,False,0
4b1800,SWR2FA  ,Switzerland,1762934785,1762934785,8.56,47.4448,,True,7.2,154.69,,,,1000,False,0
4b181a,SWR4HE  ,Switzerland,1762934762,1762934763,8.1494,47.3308,4381.5,False,182.23,244.23,15.61,,4556.76,3761,False,0
4b181c,SWR1GT  ,Switzerland,1762934788,1762934788,8.8366,47.4254,3916.68,False,212.48,90.55,14.63,,4069.08,1000,False,0
3c666e,DLH22J  ,Germany,1762934811,1762934811,7.6722,48.4227,9753.6,False,213.23,267.23,0,,9913.62,1000,False,0
3c6742,DLH4RX  ,Germany,1762934842,1762934843,10.3008,52.6432,7719.06,False,213.65,182.21,8.45,,7825.74,1353,False,0
3c6758,DLH8EU  ,Germany,1762934766,1762934766,8.3399,48.6498,8359.14,False,243.34,176.24,10.73,,8534.4,1000,False,0
408229,BAW1MB  ,United Kingdom,1762934814,1762934814,10.1102,46.4564,10370.82,False,214.65,296.63,0,,10530.84,1154,False,0
4b5da2,TE21    ,Switzerland,1762934695,1762934695,8.5575,47.4517,,True,0,149.06,,,,,False,0
3c6561,,Germany,1762934655,1762934655,8.5592,50.0404,,True,10.8,250.31,,,,,False,0
3c6570,DLH595  ,Germany,1762934754,1762934754,8.3945,47.4421,11582.4,False,236.76,27.29,0,,11788.14,1000,False,0
4b5dbf,EUGEN1  ,Switzerland,1762934657,1762934657,8.5358,47.4607,,True,15.43,95.62,,,,,False,0
3c64b1,DLH08Y  ,Germany,1762934823,1762934823,6.7617,49.1275,7315.2,False,193.41,13.22,0,,7528.56,1000,False,0
39e4ac,AFR77FV ,France,1762934753,1762934753,10.1878,47.5616,10972.8,False,227.06,267.66,0,,11193.78,,False,0
3c64f6,DLH560  ,Germany,1762934822,1762934822,8.5387,49.8108,1493.52,False,135.44,177.39,8.78,,1562.1,,False,0
4080bb,BAW105  ,United Kingdom,1762934858,1762934858,9.2676,50.128,11269.98,False,268.98,101.7,0,,11384.28,1145,False,0
4009c7,BAW910N ,United Kingdom,1762934657,1762934657,8.56,50.0362,,True,7.72,70.31,,,,,False,0
3c6655,DLH1TN  ,Germany,1762934845,1762934845,10.1266,53.5488,2872.74,False,152.83,6.77,-10.4,,2918.46,7676,False,0
4009d8,BAW72J  ,United Kingdom,1762934657,1762934657,8.6696,47.4495,838.2,False,71.92,276.16,-4.55,,922.02,,False,0
3c6467,CFG1PJ  ,Germany,1762934644,1762934644,9.1394,48.8576,7040.88,False,219.51,7.54,-10.08,,7284.72,1000,False,0
4b1617,SWR4TH  ,Switzerland,1762934656,1762934656,7.754,47.1966,5455.92,False,187.36,233.04,7.8,,5615.94,,False,0
3c6446,DLH073  ,Germany,1762934737,1762934737,7.7413,50.7323,5791.2,False,182.9,121.54,0,,5935.98,1000,False,0
4b161b,SWR5P   ,Switzerland,1762934762,1762934762,8.5563,47.4516,,True,5.14,334.69,,,,3010,False,0
4b0274,EJU78NZ ,Switzerland,1762934758,1762934758,7.1511,46.6936,6477,False,199.05,8.17,-7.15,,6652.26,1000,False,0
460483,FSF777A ,Finland,1762934657,1762934657,8.8292,48.6252,7620,False,128.68,158.67,0.33,,7787.64,1000,False,0
485779,KLM1849 ,Kingdom of the Netherlands,1762934854,1762934854,9.7934,49.4043,9631.68,False,232.45,134.55,-8.13,,9845.04,1000,False,0
4b028a,SWR759G ,Switzerland,1762934657,1762934657,6.0577,47.4389,9448.8,False,226.85,283.37,-0.33,,9639.3,,False,0
4b0295,SWR3PD  ,Switzerland,1762934785,1762934785,8.4589,46.6192,5791.2,False,197.27,177.16,0.33,,5958.84,1000,False,0
3991e8,AFR1390 ,France,1762934657,1762934657,10.1866,47.6708,11269.98,False,235.16,115.67,0,,11391.9,,False,0
4b5d71,VIKTOR38,Switzerland,1762934657,1762934657,8.5552,47.4614,,True,3.34,298.12,,,,,False,0
4b5d5f,,Switzerland,1762934771,1762934771,8.546,47.4517,,True,4.89,22.5,,,,,False,0
3e0605,,Germany,1762934644,1762934644,7.0918,53.7959,342.9,False,51.84,139.83,0,,335.28,,False,0
4007ec,BAW2231 ,United Kingdom,1762934657,1762934657,8.8119,49.9828,10668,False,266.43,111.76,0,,10805.16,5234,False,0
440bcf,BCS7332 ,Austria,1762934746,1762934746,7.3003,46.933,9448.8,False,239.73,134.57,0,,9685.02,1000,False,0
4ca9a9,RYR91QG ,Ireland,1762934782,1762934782,9.8801,53.5776,1074.42,False,91.29,230.03,5.53,,1112.52,1354,False,0
4b5c2f,,Switzerland,1762934769,1762934771,8.5459,47.4511,,True,4.12,19.69,,,,,False,0
4b5c36,URSULA3 ,Switzerland,1762934758,1762934758,8.5554,47.453,,True,13.38,143.44,,,,,False,0
440bc6,BCS80A  ,Austria,1762934705,1762934705,9.3588,46.7855,9441.18,False,222.41,17.64,7.48,,9616.44,1000,False,0
3df744,HUMMEL4 ,Germany,1762934655,1762934655,7.0354,50.7839,182.88,False,9.9,152.1,-0.98,,243.84,4426,False,0
4855d1,KLM1247 ,Kingdom of the Netherlands,1762934657,1762934657,8.4148,54.6237,10058.4,False,227.12,48.77,0,,10081.26,,False,0
4ca84e,RYR92LF ,Ireland,1762934747,1762934747,6.2166,49.7561,4450.08,False,168.88,58.2,-2.6,,4556.76,3370,False,0
486953,KLM48X  ,Kingdom of the Netherlands,1762934788,1762934788,9.1365,51.004,11582.4,False,206.4,312.88,0,,11711.94,1000,False,0
4a4d79,HYS407  ,Romania,1762934854,1762934854,10.3328,53.7424,2697.48,False,154.05,301.62,-9.1,,2758.44,3576,False,0
4ca82e,EJU61EY ,Ireland,1762934657,1762934657,6.0708,50.179,11277.6,False,240.33,160.36,0,,11391.9,1000,False,0
486651,KLM25J  ,Kingdom of the Netherlands,1762934850,1762934850,9.7428,54.8257,10058.4,False,242.02,58.47,0.33,,10104.12,3154,False,0
48415e,KLM84A  ,Kingdom of the Netherlands,1762934657,1762934657,10.3527,48.8724,11582.4,False,205.13,345.48,0,,11666.22,,False,0
346193,VOE9005 ,Spain,1762934847,1762934847,6.5294,50.6264,11887.2,False,219.73,34.02,-0.33,,12039.6,1000,False,0
3950cf,AFR1212 ,France,1762934842,1762934843,7.0462,47.8912,10058.4,False,217.2,131.54,0,,10294.62,1000,False,0
48ad03,LOT6MB  ,Poland,1762934654,1762934654,6.6935,52.5601,8016.24,False,204.3,271.44,-5.2,,8100.06,,False,0
407797,EZY68EQ ,United Kingdom,1762934655,1762934655,6.8397,51.8917,11574.78,False,176.92,291.49,0.33,,11658.6,,False,0
3007ef,DLA9EM  ,Italy,1762934823,1762934823,8.7683,50.1017,1066.8,False,80.08,249.7,-3.9,,1135.38,1000,False,0
3c20ce,DBPHX   ,Germany,1762934644,1762934644,8.5478,47.4479,,True,0.06,289.69,,,,1000,False,0
3007f1,DLA5UT  ,Italy,1762934681,1762934681,8.2083,48.9998,7010.4,False,183.37,195.79,0,,7162.8,1000,False,0
4b1a37,EZS78YX ,Switzerland,1762934654,1762934655,6.4165,46.4463,3512.82,False,118.58,260.01,-6.5,,3657.6,,False,0
76cee8,SIA346  ,Singapore,1762934762,1762934762,10.0162,47.7164,6644.64,False,207.33,270.43,-6.18,,6858,3242,False,0
ac4d43,FDX5024 ,United States,1762934656,1762934657,6.3607,50.5337,7010.4,False,240.24,20.3,0,,7155.18,3336,False,0
40615b,BAW872  ,United Kingdom,1762934681,1762934681,9.8383,50.7254,10675.62,False,245.87,109.69,0,,10774.68,2244,False,0
ab805a,FDX5040 ,United States,1762934714,1762934714,6.7313,47.8922,11277.6,False,260.89,120.71,0,,11475.72,5643,False,0
347255,BCS7019 ,Spain,1762934803,1762934803,8.2161,47.1665,10363.2,False,208.08,330.2,0,,10553.7,1000,False,0
3deb84,CHX90   ,Germany,1762934654,1762934654,8.8183,50.5618,579.12,False,65.29,99.98,-0.33,,647.7,,False,0
407536,BAW971  ,United Kingdom,1762934753,1762934753,7.5656,53.0377,11582.4,False,203.49,247.71,0,,11666.22,1372,False,0
40624f,BAW863Z ,United Kingdom,1762934655,1762934655,9.0677,50.2826,11582.4,False,205.6,279.65,0,,11635.74,6602,False,0
4cae53,RYR19TJ ,Ireland,1762934657,1762934657,7.6492,52.0093,11277.6,False,256.55,94.72,0.33,,11353.8,,False,0
4cae6a,RYR59RR ,Ireland,1762934806,1762934806,8.5774,46.3552,11887.2,False,237.88,142.73,-0.33,,12115.8,7503,False,0
4cae78,ABR7XP  ,Ireland,1762934614,1762934614,8.3948,46.5203,6400.8,False,145.64,170.24,0.33,,6606.54,1000,False,0
3c56f5,EWG77H  ,Germany,1762934737,1762934737,9.0021,50.3365,9959.34,False,242.45,120.76,6.18,,10142.22,0131,False,0
3c56ec,EWG7529 ,Germany,1762934801,1762934801,8.3022,52.574,8648.7,False,213.17,33.38,-8.13,,8778.24,1173,False,0
3c56eb,EWG55R  ,Germany,1762934823,1762934823,9.1778,48.6816,480.06,False,71.65,74.17,-3.9,,556.26,1331,False,0
4d2341,BCS1RF  ,Malta,1762934858,1762934858,8.6024,52.0248,10050.78,False,251.32,104.95,0.33,,10134.6,1000,False,0
3c56f4,EWG3Y   ,Germany,1762934843,1762934843,7.1165,50.8891,160.02,False,63.71,137.29,-3.58,,205.74,1130,False,0
4d2384,RYR2FH  ,Malta,1762934853,1762934854,7.1179,48.5167,12496.8,False,238.82,152.83,0,,12672.06,0517,False,0
a48fbe,UPS267  ,United States,1762934777,1762934777,7.047,50.7506,2141.22,False,125.22,322.85,-0.33,,2194.56,0214,False,0
4cad96,SAS84F  ,Ireland,1762934847,1762934847,7.1318,53.5752,11582.4,False,198.62,235.98,0,,11650.98,3535,False,0
4d221e,RYR50SG ,Malta,1762934836,1762934836,8.9721,46.7913,11277.6,False,219.17,55.71,0,,11430,5301,False,0
4cabc7,ABR3IE  ,Ireland,1762934811,1762934811,10.1815,50.0379,6096,False,130.17,277.27,-0.33,,6210.3,1000,False,0
4cabc3,ABR4UE  ,Ireland,1762934771,1762934771,7.9047,50.0246,6096,False,128.02,284.43,0,,6210.3,4165,False,0
4d2199,ULC44   ,Malta,1762934695,1762934695,8.5698,47.455,,True,0,98.44,,,,,False,0
4b193a,CSW615  ,Switzerland,1762934795,1762934798,8.7687,47.4459,6804.66,False,229.02,317.46,-10.08,,6995.16,1000,False,0
3dd797,PBW14   ,Germany,1762934654,1762934655,9.1898,48.5705,457.2,False,33.68,251.29,-2.6,,548.64,,False,0
3c66e1,DLH21A  ,Germany,1762934843,1762934843,8.975,50.2392,2331.72,False,141.26,69.98,-5.2,,2453.64,1000,False,0
4d203c,FJO68N  ,Malta,1762934822,1762934822,9.5176,51.4142,13106.4,False,229.87,198.8,0,,13167.36,5662,False,0
3c66a2,DLH44X  ,Germany,1762934656,1762934656,10.1193,47.6802,9662.16,False,224.25,245.61,5.2,,9822.18,,False,0
3c66aa,DLH8AA  ,Germany,1762934847,1762934847,8.6313,50.0692,495.3,False,65.75,249.86,-2.6,,563.88,,False,0
4b17f8,SWR41L  ,Switzerland,1762934552,1762934747,8.5606,47.4428,,True,0,244.69,,,,,False,0
4b17e1,SWR1CG  ,Switzerland,1762934845,1762934845,8.5615,47.4556,,True,0,5.62,,,,2026,False,0
