icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
39e691,AFR56SH ,France,1763912215,1763912215,10.4241,49.8195,10668,False,269.94,107.3,0,,10431.78,1000,False,0
3c64a6,DLH584  ,Germany,1763912214,1763912214,9.0759,49.6967,4838.7,False,193.69,132.63,11.7,,4747.26,0120,False,0
4080ea,BAW586M ,United Kingdom,1763912215,1763912215,6.6229,47.4826,10675.62,False,263.51,133.1,0.33,,10568.94,7507,False,0
3c64aa,DLH03X  ,Germany,1763912215,1763912215,7.036,46.9181,10668,False,217.68,234.62,0.33,,10568.94,1000,False,0
471fa1,WZZ13YU ,Hungary,1763912215,1763912215,7.1566,47.0495,10660.38,False,214.84,231.32,0.33,,10561.32,1000,False,0
873356,ANA223  ,Japan,1763912215,1763912215,7.2923,51.1784,8039.1,False,241.11,130.76,-5.2,,7879.08,2264,False,0
4080db,BAW935  ,United Kingdom,1763912215,1763912215,6.6268,51.2945,1783.08,False,123.13,298.17,15.28,,1676.4,4116,False,0
484795,PHMDL   ,Kingdom of the Netherlands,1763912138,1763912140,9.6548,52.4683,121.92,False,24.23,93.65,-1.95,,99.06,7000,False,0
494114,NJE502P ,Portugal,1763912068,1763912068,7.1408,50.8672,,True,5.4,59.06,,,,,False,0
4080b6,BAW108  ,United Kingdom,1763912215,1763912215,10.2388,49.6159,11574.78,False,229.1,294.26,0,,11346.18,3257,False,0
4bc84e,PGT1136 ,Turkey,1763912215,1763912215,6.9049,47.9524,10058.4,False,267.39,103.69,0,,9959.34,0674,False,0
4bc84d,PGT882N ,Turkey,1763912214,1763912214,9.6423,50.1362,10066.02,False,274.11,126.38,0,,9860.28,0141,False,0
3c6634,DLH6AE  ,Germany,1763912209,1763912209,8.5691,50.0446,,True,5.92,92.81,,,,1000,False,0
3c6652,DLH895  ,Germany,1763912214,1763912214,8.5281,50.0423,,True,10.29,70.31,,,,1000,False,0
4b5d9e,ATL785  ,Switzerland,1763912210,1763912211,8.5562,47.4536,,True,0,87.19,,,,7207,False,0
4068f5,EXS3287 ,United Kingdom,1763912214,1763912214,6.2983,51.6379,10668,False,238.14,115.73,0,,10386.06,5260,False,0
3c6488,DLH07E  ,Germany,1763912214,1763912215,8.6108,50.0508,259.08,False,75.38,249.22,-3.9,,266.7,1000,False,0
3c6494,EWG75UZ ,Germany,1763912215,1763912215,8.4824,51.0477,6019.8,False,165.23,293.29,-8.78,,5920.74,1176,False,0
3c6449,DLH1JA  ,Germany,1763912214,1763912214,8.3147,49.991,4632.96,False,165.5,336.94,8.78,,4549.14,1000,False,0
3c6441,DLH336  ,Germany,1763912214,1763912214,8.6811,49.9357,2240.28,False,142.11,106.4,7.8,,2171.7,1000,False,0
3c6445,DLH695  ,Germany,1763912215,1763912215,8.6953,50.0659,617.22,False,77.97,249.53,-4.88,,617.22,5233,False,0
3c6444,DLH9WT  ,Germany,1763912214,1763912215,9.386,49.6775,5433.06,False,224.55,116.98,11.05,,5349.24,1000,False,0
4b161e,EDW245Z ,Switzerland,1763912215,1763912215,8.6951,47.256,5227.32,False,174.14,348.76,-4.88,,5227.32,1000,False,0
3c6451,DLH1LF  ,Germany,1763912215,1763912215,6.7962,51.1159,3474.72,False,185.67,103.46,13.66,,3352.8,1000,False,0
440033,OEGTX   ,Austria,1763912215,1763912215,8.8863,54.2952,5532.12,False,198.62,325.98,-11.05,,5326.38,1000,False,0
4b1698,SWR465K ,Switzerland,1763912214,1763912215,8.2282,47.348,3208.02,False,137.13,242.76,6.5,,3192.78,1000,False,0
4b1699,SWR9AM  ,Switzerland,1763912214,1763912214,8.5671,47.4558,,True,5.14,95.62,,,,3040,False,0
4b1691,SWR4CA  ,Switzerland,1763912214,1763912214,8.4827,47.5212,777.24,False,76.1,137.47,-4.88,,800.1,4666,False,0
4b169a,SWR4TD  ,Switzerland,1763912214,1763912214,8.086,47.4597,3200.4,False,146.6,8.27,-8.78,,3192.78,5317,False,0
4b027f,EZS25ZE ,Switzerland,1763912215,1763912215,6.3121,46.3759,1562.1,False,96.42,226.08,-5.85,,1592.58,1000,False,0
3d7cf4,DFTOM   ,Germany,1763912214,1763912214,7.6423,52.1026,1043.94,False,66.09,184.91,11.7,,952.5,4133,False,0
485788,KLM898  ,Kingdom of the Netherlands,1763912214,1763912215,6.4152,52.3359,5852.16,False,185.46,288.94,-9.1,,5676.9,3217,False,0
4b0295,SWR478V ,Switzerland,1763912215,1763912215,8.5702,47.456,,True,3.34,22.5,,,,3070,False,0
4b0294,SWR2GZ  ,Switzerland,1763912013,1763912013,8.5594,47.4555,,True,2.06,14.06,,,,1000,False,0
782293,CKK235  ,China,1763912214,1763912214,9.9902,51.2184,6324.6,False,202.24,199.31,-8.78,,6210.3,3513,False,0
4b0dd0,HUE12P  ,Switzerland,1763912215,1763912215,9.0998,47.7192,3962.4,False,123.65,266.9,0,,3947.16,1000,False,0
452164,LZB492  ,Bulgaria,1763912214,1763912214,8.5616,47.4562,,True,2.83,98.44,,,,3075,False,0
392ae7,AFR75JK ,France,1763912215,1763912215,8.1751,53.26,7978.14,False,220.87,50.86,-7.48,,7757.16,3330,False,0
392ae9,AFR87YR ,France,1763912214,1763912215,6.5562,52.2472,11582.4,False,215.02,223.93,-0.33,,11277.6,5662,False,0
44aae2,OOJWB   ,Belgium,1763912214,1763912214,7.0068,50.2139,7010.4,False,168.33,94.91,-0.33,,6911.34,1000,False,0
4b0e27,PIZ73   ,Switzerland,1763912215,1763912215,8.9179,46.8989,5181.6,False,123.09,297.1,-0.33,,5173.98,1466,False,0
440191,,Austria,1763912114,1763912114,6.103,46.2317,,True,4.37,45,,,,,False,0
471dbe,WZZ84   ,Hungary,1763912215,1763912215,9.6783,50.2478,10972.8,False,192.35,285.67,0,,10744.2,3223,False,0
471daf,WZZ4RJ  ,Hungary,1763911989,1763911989,10.2641,47.9986,723.9,False,72.88,239.45,-3.9,,777.24,1000,False,0
440d41,AOJ77U  ,Austria,1763912215,1763912215,10.0864,49.3092,12496.8,False,226.73,284.86,-0.33,,12283.44,3237,False,0
495292,TAP938  ,Portugal,1763912117,1763912117,6.1077,46.2337,,True,3.6,137.81,,,,2224,False,0
4c348c,FUU231A ,Serbia,1763912214,1763912214,7.1035,53.3724,8694.42,False,177.7,227.58,-9.1,,8382,3511,False,0
4bb1e8,THY51N  ,Turkey,1763912215,1763912215,10.2642,47.6369,7665.72,False,201.78,283.12,-11.05,,7620,0617,False,0
7105ab,SVA120  ,Saudi Arabia,1763912215,1763912215,9.2639,48.3631,11277.6,False,275.67,129.24,0,,11087.1,2253,False,0
48455a,KLM99V  ,Kingdom of the Netherlands,1763912215,1763912215,7.4419,47.7413,5638.8,False,206.97,160.39,-11.38,,5615.94,1000,False,0
495211,TAP2HM  ,Portugal,1763912103,1763912116,9.9874,53.6404,83.82,False,26.92,153.92,0.33,,60.96,2361,False,0
4bb1c6,THY3XJ  ,Turkey,1763912215,1763912215,8.0779,47.073,9037.32,False,195.53,281.07,-11.05,,8983.98,1447,False,0
484555,KLM53D  ,Kingdom of the Netherlands,1763912214,1763912214,6.0938,51.842,7970.52,False,234.81,122.02,9.1,,7741.92,1000,False,0
4b5c3a,ZEBRA5  ,Switzerland,1763912210,1763912211,8.5589,47.4499,,True,7.72,95.62,,,,,False,0
4b5c6e,ORION2  ,Switzerland,1763912214,1763912214,8.5564,47.4522,,True,3.09,233.44,,,,,False,0
4854cf,TRA3E   ,Kingdom of the Netherlands,1763912215,1763912215,6.1877,51.6212,3421.38,False,144.08,280.91,-5.2,,3299.46,1000,False,0
44cdcb,BEL3XW  ,Belgium,1763912215,1763912215,7.4532,50.1356,10058.4,False,262.74,94.72,0,,9875.52,1000,False,0
3de585,IBIS2   ,Germany,1763912215,1763912215,8.4971,49.7689,464.82,False,70.59,43.82,1.3,,457.2,0036,False,0
8005f2,AIC2027 ,India,1763912215,1763912215,10.2957,49.4387,6804.66,False,172.12,305.02,-4.23,,6705.6,3206,False,0
3d343a,DESAK   ,Germany,1763912215,1763912215,9.264,47.9937,1722.12,False,74.81,114.8,-0.65,,1714.5,4250,False,0
44ce79,BEL9BP  ,Belgium,1763912215,1763912215,9.8191,49.9927,9753.6,False,175.59,291.3,0.33,,9570.72,1000,False,0
44ce77,BEL5EF  ,Belgium,1763912213,1763912214,8.5417,50.0379,,True,9.77,250.31,,,,1000,False,0
0200fb,RAM810D ,Morocco,1763912204,1763912214,8.5818,50.0495,,True,0.06,323.44,,,,1000,False,0
346613,VOE3LY  ,Spain,1763912214,1763912214,6.8379,48.3162,5364.48,False,181.36,55.63,-8.13,,5364.48,1000,False,0
4bb207,THY2XV  ,Turkey,1763912214,1763912214,8.1558,50.4167,9753.6,False,175.73,287.37,0,,9578.34,1000,False,0
4bb214,THY4QJ  ,Turkey,1763912215,1763912215,10.1219,50.5875,8290.56,False,206.39,295.86,-2.28,,8145.78,7174,False,0
4ca8df,ITY404  ,Ireland,1763912215,1763912215,9.9165,48.5914,6705.6,False,197.45,336.51,0,,6659.88,1000,False,0
4baa99,TKJ28Q  ,Turkey,1763912215,1763912215,9.1951,48.6883,,True,3.6,73.12,,,,7667,False,0
4baa8b,THY8NZ  ,Turkey,1763912215,1763912215,7.1638,46.9182,9425.94,False,219.46,235.6,-3.25,,9372.6,7523,False,0
400774,BAW127  ,United Kingdom,1763912215,1763912215,9.7014,48.9451,10668,False,293.83,115.62,0,,10477.5,3420,False,0
4baa76,THY3EN  ,Turkey,1763912214,1763912214,9.4812,49.9201,3131.82,False,165.17,340.15,-10.4,,3070.86,1000,False,0
4868a6,KLM20J  ,Kingdom of the Netherlands,1763912214,1763912214,8.2264,52.0968,11818.62,False,211.69,279.37,-4.88,,11498.58,1000,False,0
440b14,AOJ74J  ,Austria,1763912214,1763912214,8.6131,49.6745,5638.8,False,207.12,197.49,-11.05,,5539.74,0765,False,0
4d02c3,JFA08L  ,Luxembourg,1763912215,1763912215,6.6616,47.5633,7010.4,False,137.42,181.72,0,,6987.54,7114,False,0
4ca893,RYR41FP ,Ireland,1763912215,1763912215,10.1065,45.9884,5654.04,False,138.89,228.75,-5.53,,5646.42,5543,False,0
490d81,NJE9RL  ,Portugal,1763912215,1763912215,7.4125,47.996,10668,False,267,155.16,-0.33,,10546.08,1000,False,0
740737,RJA142  ,Jordan,1763912215,1763912215,9.1063,47.2178,10058.4,False,273.54,124.35,0,,9944.1,0104,False,0
781e95,CAO1040 ,China,1763912215,1763912215,8.4554,53.9573,9448.8,False,262.12,59.06,0,,9151.62,0142,False,0
3c0c9e,TUI39B  ,Germany,1763912215,1763912215,6.3306,51.0288,10972.8,False,199.91,227.61,0.33,,10713.72,1115,False,0
4b23e7,HBNPN   ,Switzerland,1763912095,1763912096,8.9095,46.1523,495.3,False,36.01,68.2,-2.93,,563.88,7000,False,0
3965b1,AFR183  ,France,1763912215,1763912215,9.2032,49.4536,10363.2,False,194.27,279.91,0,,10172.7,3221,False,0
3c49c8,EWG6613 ,Germany,1763912009,1763912193,8.5852,50.0466,,True,0,160.31,,,,2536,False,0
4b1e1d,HBLKN   ,Switzerland,1763912038,1763912045,8.9175,46.1194,929.64,False,81.34,161.57,0.98,,1005.84,,False,0
44c06b,PGC59B  ,Belgium,1763912215,1763912215,6.8833,46.0014,6004.56,False,123.13,326.24,-7.48,,6027.42,5707,False,0
3e1679,CHX29   ,Germany,1763912215,1763912215,9.9741,53.5914,160.02,False,14.13,146.89,1.3,,137.16,0034,False,0
4b3781,HBVAN   ,Switzerland,1763912214,1763912214,8.5732,47.4539,,True,0,2.81,,,,,False,0
3009b5,DLA3PW  ,Italy,1763912213,1763912213,8.5606,50.031,,True,13.38,250.31,,,,,False,0
3009b8,DLA2AP  ,Italy,1763912215,1763912215,6.3729,50.1736,11193.78,False,184.07,314.77,6.83,,10965.18,2532,False,0
44cc42,BEL7WA  ,Belgium,1763912215,1763912215,8.4053,52.5818,11277.6,False,237.19,44.47,0,,10965.18,7105,False,0
4864ee,KLM1633 ,Kingdom of the Netherlands,1763912215,1763912215,6.0781,50.1902,11277.6,False,240.65,173.74,-0.33,,11026.14,1000,False,0
a82e57,UPS25   ,United States,1763912193,1763912193,7.1413,50.8677,,True,3.09,345.94,,,,6611,False,0
4d0265,FYL54EK ,Luxembourg,1763912215,1763912215,8.799,48.0655,12192,False,187.25,324.96,0.33,,11986.26,1000,False,0
484166,KLM39K  ,Kingdom of the Netherlands,1763912215,1763912215,8.8136,45.8639,5090.16,False,223.37,161.19,-14.63,,5120.64,1000,False,0
a04789,N117PR  ,United States,1763912214,1763912214,7.4009,47.7725,1234.44,False,108.44,159.16,-0.33,,1219.2,0231,False,0
3d0888,DEBME   ,Germany,1763912035,1763912037,8.655,51.6325,472.44,False,33.88,210.07,-2.28,,403.86,7000,True,0
c085d5,WJA25   ,Canada,1763912214,1763912214,10.2197,49.5218,10965.18,False,210.53,342.36,0.33,,10751.82,3543,False,0
4b1c6c,HBKTW   ,Switzerland,1763912180,1763912187,6.7197,47.0355,1394.46,False,41.26,234.13,-3.58,,1409.7,,False,0
4bccb9,SXS51E  ,Turkey,1763912214,1763912214,7.2867,49.2196,1059.18,False,64.34,268.17,-4.23,,1036.32,3273,False,0
781fb2,CCA935  ,China,1763912214,1763912215,8.5313,50.0431,,True,6.94,70.31,,,,1000,False,0
406666,EZY45QA ,United Kingdom,1763912214,1763912215,9.7052,47.8816,11277.6,False,249.18,135.08,-0.33,,11094.72,7570,False,0
4d00c1,LGL8244 ,Luxembourg,1763912215,1763912215,6.37,48.304,8435.34,False,206.97,2.28,-4.88,,8382,1000,False,0
4d00ed,LGL708  ,Luxembourg,1763912214,1763912214,6.2093,49.6265,,True,12.86,270,,,,1000,False,0
4d00d6,LGL58HB ,Luxembourg,1763912215,1763912215,7.5887,49.8875,4884.42,False,150.74,259.38,-7.48,,4831.08,1000,False,0
4d00ca,LGL853A ,Luxembourg,1763912215,1763912215,7.6403,49.7279,6728.46,False,181.41,86.59,5.85,,6652.26,1000,False,0
4d00f5,LGL78FA ,Luxembourg,1763912215,1763912215,6.1541,49.8557,2575.56,False,154.4,117.59,-6.5,,2522.22,2007,False,0
3d2a42,DEOGG   ,Germany,1763912214,1763912215,9.8883,49.3307,4404.36,False,93.13,282.12,-4.55,,4351.02,1000,False,0
4bce1a,SXS4LM  ,Turkey,1763912215,1763912215,7.9544,51.1718,4145.28,False,147.31,294.78,-7.48,,4038.6,3220,False,0
4b1bb7,HBKMX   ,Switzerland,1763912206,1763912206,8.7594,47.3756,,True,6.17,123.75,,,,7000,False,0
346186,IBE07RR ,Spain,1763912214,1763912215,6.5458,52.1211,10980.42,False,209.99,228.77,0.33,,10675.62,1114,False,0
346147,IBE08VY ,Spain,1763912215,1763912215,6.4886,52.5372,10972.8,False,211.66,216.2,-0.33,,10660.38,0736,False,0
4b1b4a,HBKIS   ,Switzerland,1763912214,1763912215,8.1291,47.1845,1371.6,False,35.5,270,-0.65,,1371.6,7000,False,0
04022a,ETH3482 ,Ethiopia,1763912214,1763912214,7.3907,46.8375,11582.4,False,241.65,46.73,0,,11430,2301,False,0
3cd3a9,UNI135  ,Germany,1763912215,1763912215,9.6935,54.5665,13106.4,False,243.46,43.37,0,,12733.02,5547,False,0
4074e3,BAW35   ,United Kingdom,1763912215,1763912215,8.5351,50.1098,10668,False,296.8,107.24,-0.33,,10454.64,3424,False,0
4ba9cc,THY4VD  ,Turkey,1763912214,1763912215,6.2555,49.64,10294.62,False,190.23,266.28,-4.88,,10142.22,3276,False,0
71c009,KAL907  ,Republic of Korea,1763912215,1763912215,7.0753,50.5885,10363.2,False,195.56,289.2,0,,10149.84,3235,False,0
502d0c,SWR23F  ,Latvia,1763912215,1763912215,8.5647,47.456,,True,4.63,95.62,,,,1000,False,0
3007ef,DLA03C  ,Italy,1763912214,1763912214,7.261,49.837,8450.58,False,167.49,264.36,9.75,,8321.04,1000,False,0
010247,MSR782  ,Egypt,1763912215,1763912215,9.0657,48.3536,10043.16,False,270.32,136,0,,9906,2702,False,0
3007f1,DLA5YW  ,Italy,1763912215,1763912215,8.5551,50.0377,243.84,False,77.62,250.24,13.66,,259.08,1000,False,0
4b1b17,HBKGT   ,Switzerland,1763912085,1763912085,9.4215,47.054,1775.46,False,61.9,254.58,3.25,,1729.74,,False,0
4b1a23,EZS58FH ,Switzerland,1763912215,1763912215,10.0819,47.3345,9982.2,False,176.51,288.17,-6.5,,9867.9,1000,False,0
06a2f4,QTR030  ,Qatar,1763912214,1763912214,8.063,52.436,11269.98,False,263.27,120.93,0.33,,10965.18,4753,False,0
485e32,FYG81GW ,Kingdom of the Netherlands,1763912214,1763912214,8.5566,47.8054,2811.78,False,123.89,168.5,-3.58,,2796.54,0140,False,0
06a2eb,QTR99P  ,Qatar,1763912215,1763912215,8.3402,50.6623,11277.6,False,271.18,122.21,-0.33,,11026.14,5266,False,0
48c812,SAH26P  ,Poland,1763912215,1763912215,7.9371,49.2253,12199.62,False,191.71,307.92,-0.33,,11986.26,4145,False,0
4b1a1e,EZS98KH ,Switzerland,1763912215,1763912215,9.3395,48.599,8839.2,False,205.78,50.58,0,,8724.9,1000,False,0
405d11,EZY24XR ,United Kingdom,1763912214,1763912214,7.8741,53.0085,10728.96,False,201,247.9,6.18,,10386.06,1366,False,0
507c5a,UZB203  ,Uzbekistan,1763912214,1763912214,7.7113,52.3185,11582.4,False,197.08,259.78,0,,11277.6,0606,False,0
461e1f,FIN3D   ,Finland,1763912214,1763912214,10.2145,54.8815,11887.2,False,241.41,50.1,0,,11536.68,0216,False,0
4b1a5f,EZS8478 ,Switzerland,1763912215,1763912215,7.2379,47.7336,1889.76,False,132.52,37.27,-3.25,,1897.38,0514,False,0
347601,VLG6259 ,Spain,1763912215,1763912215,6.9852,46.514,11597.64,False,197.04,289.52,0.33,,11490.96,1000,False,0
4863db,KLM57B  ,Kingdom of the Netherlands,1763912215,1763912215,8.1438,49.9181,11277.6,False,252.38,153.23,0,,11033.76,1000,False,0
06a2b5,QTR001  ,Qatar,1763912214,1763912215,9.1845,50.0148,10363.2,False,190.88,291.17,-0.33,,10165.08,3256,False,0
4ba8c3,TKJ6UT  ,Turkey,1763912208,1763912210,9.1978,48.6897,434.34,True,0,343.12,,,,7707,False,0
407fc2,WUK7UU  ,United Kingdom,1763912214,1763912215,7.2174,51.7188,10972.8,False,197.04,277.2,-0.33,,10706.1,7542,False,0
3e1cfc,SFG25B  ,Germany,1763912215,1763912215,9.6882,49.4349,11887.2,False,164.99,17.42,-0.33,,11650.98,1000,False,0
4caee7,RYR5RG  ,Ireland,1763912214,1763912214,7.3737,47.4827,11582.4,False,192.48,298.76,0,,11422.38,7510,False,0
4b32fd,RGA03   ,Switzerland,1763912213,1763912214,7.5046,46.9094,,True,0,59.06,,,,7100,False,0
3c825b,AP14    ,Germany,1763911945,1763911945,9.2019,48.6905,,True,10.8,264.38,,,,,False,0
407462,BAW717T ,United Kingdom,1763912212,1763912212,8.5541,47.4597,441.96,True,6.17,95.62,,,,3044,False,0
4d23b7,VJT712  ,Malta,1763912158,1763912158,6.0979,46.2274,,True,0.06,90,,,,1000,False,0
49d304,TIE510H ,Czech Republic,1763912215,1763912215,7.4519,47.4875,12496.8,False,225.27,207.62,-0.33,,12321.54,2556,False,0
3e259d,DIFLD   ,Germany,1763912215,1763912215,7.8046,53.7098,220.98,False,31.08,155.56,-2.93,,152.4,7000,False,0
4ca301,RYR778Q ,Ireland,1763912215,1763912215,10.0087,45.8492,4152.9,False,164.51,205.76,-8.13,,4145.28,5561,False,0
49d369,TVS1DZ  ,Czech Republic,1763912215,1763912215,8.8989,49.9902,10058.4,False,270.6,89.89,0,,9860.28,1000,False,0
440822,AUA153D ,Austria,1763912215,1763912215,7.0443,46.9036,5128.26,False,177.33,219.23,-11.38,,5135.88,1000,False,0
45ac4f,SAS62A  ,Denmark,1763912214,1763912214,6.783,51.5856,10271.76,False,258.73,43.47,5.2,,10012.68,7150,False,0
abdaa4,GTI8187 ,United States,1763912215,1763912215,7.6083,51.907,8138.16,False,271.85,102.46,2.93,,7940.04,3140,False,0
406279,CFE801  ,United Kingdom,1763912215,1763912215,8.86,46.6632,9913.62,False,174.07,301.34,4.88,,9799.32,2772,False,0
3c459a,BOX447  ,Germany,1763912215,1763912215,6.1943,50.3965,7970.52,False,264.07,106.18,-10.4,,7833.36,4610,False,0
4408df,AUA295  ,Austria,1763912214,1763912215,8.7719,50.2232,9829.8,False,181.89,291.92,-4.55,,9646.92,1000,False,0
3e1bcb,DIBSL   ,Germany,1763912215,1763912215,9.4637,52.4679,7315.2,False,196.93,5.55,0,,7132.32,5017,False,0
3c7a44,CFG2369 ,Germany,1763912211,1763912211,8.5469,50.0375,,True,6.17,70.31,,,,3215,False,0
4cadde,ITY324  ,Ireland,1763912214,1763912214,6.8217,46.0757,10965.18,False,186.61,314.89,0,,10888.98,1000,False,0
3e0a2e,BPO660  ,Germany,1763912214,1763912214,9.5131,52.7573,441.96,False,43.57,112.93,0,,403.86,0023,False,0
4ba90e,THY8HC  ,Turkey,1763912214,1763912214,7.3048,49.5146,4480.56,False,169.35,297.5,-10.4,,4427.22,3117,False,0
